"","ID","CODE","SHORT_DESCRIPTION","LONG_DESCRIPTION","COMMENTS","CREATED_BY_USER_ID","CREATED_DATETIME","MODIFIED_BY_USER_ID","MODIFIED_DATETIME","REF_WADS_PROGRAM_ID","REF_WADS_DEPARTMENT_ID","IS_ACTIVE","IS_MANUAL_ENTRY_ALLOWED"
"332",1513,"1038A","Airport regulated/prohibited Soil- Cargo","Record the number of soil interceptions from air cargo inspections.",NA,0,"2011-12-05 15:24:53.0000000",0,"2010-02-24 13:02:28.0000000",2,2,TRUE,TRUE
"333",1514,"1010D","Maritime QMIs Soil- Baggage","Record the number of soil interceptions from maritime passenger baggage.",NA,0,"2011-12-05 15:24:53.0000000",0,"2010-02-24 13:01:42.0000000",1,2,TRUE,TRUE
"334",1515,"1010E","Maritime regulated/prohibited Soil interceptions - Cargo","Record the number of regulated/prohibited soil interceptions from maritime cargo.",NA,0,"2011-12-05 15:24:53.0000000",0,"2010-02-24 13:01:53.0000000",1,2,TRUE,TRUE
"335",1516,"1071G","Land Border Soil QMIs - Vehicle","Record the number of soil interceptions from passenger vehicle inspections.",NA,0,"2011-12-05 15:24:53.0000000",0,"2010-02-24 13:02:39.0000000",3,2,TRUE,TRUE
"336",1517,"1071H","Land Border Soil QMIs - Pedestrian","Record the number of soil interceptions from pedestrian inspections.",NA,0,"2011-12-05 15:24:53.0000000",0,"2010-02-24 13:03:34.0000000",3,2,TRUE,TRUE
"337",1518,"1071I","Land Border regulated/prohibited Soil - Truck Cargo","Record the number of soil interceptions from truck cargo inspections.  Do not include soil removed from a truck trailer being treated for soil contamination.",NA,0,"2011-12-05 15:24:53.0000000",0,"2010-02-24 13:03:48.0000000",3,2,TRUE,TRUE
"338",1519,"1071J","Land Border Soil QMIs - Bus","Record the number of soil interceptions from commercial bus inspections.",NA,0,"2011-12-05 15:24:53.0000000",0,"2010-02-24 13:04:07.0000000",3,2,TRUE,TRUE
"339",1520,"1071K","Land Border regulated/prohibited Soil - Rail Cargo","Record the number of soil interceptions from railcar shipments.  Do not include soil removed from a railcar being treated as soil contamination.",NA,0,"2011-12-05 15:24:53.0000000",0,"2010-02-24 13:04:14.0000000",3,2,TRUE,TRUE
"340",1521,"1071L","Land Border QMIs Soil - Passenger Train","Record the number of soil interceptions from passenger train baggage.",NA,0,"2011-12-05 15:24:53.0000000",0,"2010-02-24 13:04:22.0000000",3,2,TRUE,TRUE
"341",1522,"1172A","Inland Soil QMIs","Record the number of soil interceptions made from inland conveyance shipments.  Do not include soil removed from a the conveyance (railcar or truck) being treated for soil contamination.
",NA,0,"2011-12-05 15:24:53.0000000",0,"2010-02-24 13:06:08.0000000",11,2,TRUE,TRUE
"342",1523,"1131S","USPS Mail Soil QMIs (including parcel post and express)","Record the number of Soil interceptions from USPS mail inspections (parcel post and express). Source document is PPQ form 287.",NA,0,"2011-12-05 15:24:53.0000000",0,"2024-04-12 03:37:17.0000000",42,2,TRUE,TRUE
"343",1524,"1131AS","USPS Express Mail Soil QMIs","Record the number of soil interceptions from USPS Express Mail packages.  Source document is PPQ form 287.
",NA,0,"2011-12-05 15:24:53.0000000",0,"2024-04-19 18:58:14.0000000",40,2,FALSE,TRUE
"344",1525,"1131BS","Express Courier regulated/prohibited Soil Interceptions","Express Courier Soil Interceptions: Record the number of regulated/prohibited soil interceptions from express courier packages (FedEx, DHL, UPS, etc.).",NA,0,"2011-12-05 15:24:53.0000000",0,"2010-02-24 08:35:51.0000000",46,2,TRUE,TRUE
"345",1526,"1008D","Cargo Inspections from PR, HI","Record the number of physical inspections performed on cargo by bill of lading which departed Puerto Rico or Hawaii and destined to the mainland United States.",NA,0,"2011-12-05 15:24:53.0000000",0,"2009-01-06 09:48:07.0000000",1,1,TRUE,TRUE
"346",1527,"6343AD","Commerce QMIs Dairy","Record the number of Dairy interceptions from market, distributor, and related follow-up inspections (retail or wholesale).  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:53.0000000",0,"2006-09-22 07:36:33.0000000",12,1,TRUE,TRUE
"347",1528,"6343AE","Commerce QMIs Equine","Record the number of Equine interceptions from market, distributor, and related follow-up inspections (retail or wholesale).  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:53.0000000",0,"2006-09-22 07:37:13.0000000",12,1,TRUE,TRUE
"348",1529,"6343AP","Commerce QMIs Poultry","Record the number of Poultry interceptions from market, distributor, and related follow-up inspections (retail or wholesale).  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:37:50.0000000",12,1,TRUE,TRUE
"349",1530,"6343AR","Commerce QMIs Ruminant","Record the number of Ruminant interceptions from market, distributor, and related follow-up inspections (retail or wholesale).  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:38:23.0000000",12,1,TRUE,TRUE
"350",1531,"6343AS","Commerce QMIs Swine","Record the number of Swine interceptions from market, distributor, and related follow-up inspections (retail or wholesale).  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:38:57.0000000",12,1,TRUE,TRUE
"351",1532,"6343-D","(CkPt-BP) QMIs Dairy","Record the number of Dairy interceptions from check points or Border Patrol stations.  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:39:48.0000000",12,1,TRUE,TRUE
"352",1533,"6343-E","(CkPt-BP) QMIs Equine","Record the number of Equine interceptions from check points or Border Patrol stations.  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:40:18.0000000",12,1,TRUE,TRUE
"353",1534,"6343-P","(CkPt-BP) QMIs Poultry","Record the number of Poultry interceptions from check points or Border Patrol stations.  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:40:50.0000000",12,1,TRUE,TRUE
"354",1535,"6343-R","(CkPt-BP) QMIs Ruminant","Record the number of Ruminant interceptions from check points or Border Patrol stations.  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:41:20.0000000",12,1,TRUE,TRUE
"355",1536,"6343-S","(CkPt-BP) QMIs Swine","Record the number of Swine interceptions from check points or Border Patrol stations.  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:42:04.0000000",12,1,TRUE,TRUE
"356",1537,"6344AD","Commerce QMIs Dairy (KGS)","Record the weight of the Dairy interception in kilograms from market, distributor, and related follow-up inspections in kilograms.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:43:31.0000000",12,1,TRUE,TRUE
"357",1538,"6344AE","Commerce QMIs Equine (KGS)","Record the weight of the Equine interception in kilograms from market, distributor, and related follow-up inspections in kilograms.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:43:59.0000000",12,1,TRUE,TRUE
"358",1539,"6344AP","Commerce QMIIs Poultry (KGS)","Record the weight of the Poultry interception in kilograms from market, distributor, and related follow-up inspections in kilograms.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:44:29.0000000",12,1,TRUE,TRUE
"359",1540,"6344AR","Commerce QMIs Ruminant (KGS)","Record the weight of the Ruminant interception in kilograms from market, distributor, and related follow-up inspections in kilograms.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:45:01.0000000",12,1,TRUE,TRUE
"360",1541,"6344AS","Commerce QMIs Swine (KGS)","Record the weight of the Swine interception in kilograms from market, distributor, and related follow-up inspections in kilograms.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:45:29.0000000",12,1,TRUE,TRUE
"361",1542,"6344-D","(CkPt-BP) QMIs Dairy (KGS)","Record the weight of the Dairy interception in kilograms from check points or Border Patrol stations.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:46:00.0000000",12,1,TRUE,TRUE
"362",1543,"6344-E","(CkPt-BP) QMIs Equine (KGS)","Record the weight of the Equine interception in kilograms from check points or Border Patrol stations.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:46:36.0000000",12,1,TRUE,TRUE
"363",1544,"6344-P","(CkPt-BP) QMIIs Poultry (KGS)","Record the weight of the Poultry interception in kilograms from check points or Border Patrol stations.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:47:05.0000000",12,1,TRUE,TRUE
"364",1545,"6344-R","(CkPt-BP) QMIs Ruminant (KGS)","Record the weight of the Ruminant interception in kilograms from check points or Border Patrol stations.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:47:35.0000000",12,1,TRUE,TRUE
"365",1546,"6344-S","(CkPt-BP) QMIs Swine (KGS)","Record the weight of the Swine interception in kilograms from check points or Border Patrol stations.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:48:04.0000000",12,1,TRUE,TRUE
"366",1547,"6345AD","Commerce QMIs Dairy Byproduct","Record the number of inedible Dairy byproducts interceptions from market, distributor, and related follow-up inspections (retail or wholesale).  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:48:53.0000000",12,1,TRUE,TRUE
"367",1548,"6345AE","Commerce QMIs Equine Byproduct","Record the number of inedible Equine byproducts interceptions from market, distributor, and related follow-up inspections (retail or wholesale).  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:49:23.0000000",12,1,TRUE,TRUE
"368",1549,"6345AP","Commerce QMIs Poultry Byproduct","Record the number of inedible Poultry byproducts interceptions from market, distributor, and related follow-up inspections (retail or wholesale).  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:49:57.0000000",12,1,TRUE,TRUE
"369",1550,"6345AR","Commerce QMIs Ruminant Byproduct","Record the number of inedible Ruminant byproducts interceptions from market, distributor, and related follow-up inspections (retail or wholesale).  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:50:23.0000000",12,1,TRUE,TRUE
"370",1551,"6345AS","Commerce QMIs Swine Byproduct","Record the number of inedible Swine byproducts interceptions from market, distributor, and related follow-up inspections (retail or wholesale).  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:50:51.0000000",12,1,TRUE,TRUE
"371",1552,"6345-D","(CkPt-BP) QMIs Dairy Byproduct","Record the number of inedible Dairy byproducts interceptions from check points or Border Patrol stations.  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:51:16.0000000",12,1,TRUE,TRUE
"372",1553,"6345-E","(CkPt-BP) QMIs Equine Byproduct","Record the number of inedible Equine byproducts interceptions from check points or Border Patrol stations.  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:51:40.0000000",12,1,TRUE,TRUE
"373",1554,"6345-P","(CkPt-BP) QMIs Poultry Byproduct","Record the number of inedible Poultry byproducts interceptions from check points or Border Patrol stations.  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:52:09.0000000",12,1,TRUE,TRUE
"374",1555,"6345-R","(CkPt-BP) QMIs Ruminant Byproduct","Record the number of inedible Ruminant byproducts interceptions from check points or Border Patrol stations.  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:52:35.0000000",12,1,TRUE,TRUE
"375",1556,"6345-S","(CkPt-BP) QMIs Swine Byproduct","Record the number of inedible Swine byproducts interceptions from check points or Border Patrol stations.  Record both overtime and regular-time interceptions under this code.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:53:11.0000000",12,1,TRUE,TRUE
"376",1558,"6346AD","Commerce QMIs Dairy Byproduct (KGS)","Record the weight of inedible Dairy byproducts in kilograms from market, distributor, and related follow-up inspections in kilograms.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:54:38.0000000",12,1,TRUE,TRUE
"377",1559,"6346AE","Commerce QMIs Equine Byproduct (KGS)","Record the weight of inedible Equine byproducts in kilograms from market, distributor, and related follow-up inspections in kilograms.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:55:04.0000000",12,1,TRUE,TRUE
"378",1560,"6346AP","Commerce QMIs Poultry Byproduct (KGS)","Record the weight of inedible Poultry byproducts in kilograms from market, distributor, and related follow-up inspections in kilograms.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:55:28.0000000",12,1,TRUE,TRUE
"379",1561,"6346AR","Commerce QMIs Ruminant Byproduct  (KGS)","Record the weight of inedible Ruminant byproducts in kilograms from market, distributor, and related follow-up inspections in kilograms.",NA,0,"2011-12-05 15:24:54.0000000",0,"2006-09-22 07:55:53.0000000",12,1,TRUE,TRUE
