"","CITY_DEST_NAME","STATE_DEST_CD"
"41571","Johnsbury","VT"
"41572","Tiger Falls","OH"
"41573","ADELPHI","MI"
"41574","FR LAUDERDALE","FL"
"41575","LYTLE CREEK","CA"
"41576","ngd6824","TX"
"41577","Taylor","SC"
"41578","90503","CA"
"41579","Lawrence Township","NY"
"41580","Myrtte Beach","SC"
"41581","Virginia Beach","FL"
"41582","RALAIGH DHURAM","NC"
"41583","ENINBURG","TX"
"41584","Cliftondale","NY"
"41585","SJU","PR"
"41586","Norfolk","NC"
"41587","New Hyde Park","NH"
"41588","OXONHILL ","MD"
"41589","Glen Carson ","IL"
"41590","LYON","MS"
"41591"," Nogales","AZ"
"41592","MENDOZA","NC"
"41593","GETTYSBURGH","PA"
"41594","Mechanishburg","PA"
"41595","Laona","WI"
"41596","White Plan","MD"
"41597","College station ","TX"
"41598","san diego9","CA"
"41599","538","NY"
"41600","Las Cruces","NY"
"41601","shadyside","MA"
"41602","St. Augstine","FL"
"41603","Manafee","CA"
"41604","Long Hills","NJ"
"41605","OOLTEWOH","TN"
"41606","Clancsburg","WV"
"41607","VILANO BEACH ","FL"
"41608","Mt. Carmel","PA"
"41609","Duharm","NC"
"41610","BSN6328","WA"
"41611","Bogota Colombia","IT"
"41612","Mount Rushmore","SD"
"41613","centerline","MI"
"41614","Saunderstown ","RI"
"41615","OTTAWA, CANADA","IT"
"41616","delta township","MI"
"41617","Detroide Lakes","MN"
"41618","Siox Falls","SD"
"41619","SAN BENITO","TN"
"41620","Continental ","OH"
"41621","ENGLESIDE","TX"
"41622","birkley","MI"
"41623","Trent","NJ"
"41624","SAN ANT0NIO","TX"
"41625","Frase","MN"
"41626","Sands Point ","NY"
"41627","Valapraiso","IN"
"41628","Mill Town","NJ"
"41629","South Amherst","OH"
"41630","Perry Hill","MA"
"41631","Kearsarge ","NJ"
"41632","https://seacats.cbp.dhs.gov/seacats/#!/home","TX"
"41633","San metel","CA"
"41634","Newhaven ","CT"
"41635","Springfield Gardens  ","NY"
"41636","Pacific ","WA"
"41637","Dules","DC"
"41638","Colbert","AL"
"41639","Ft. Washington ","PA"
"41640","Schertz ","TX"
"41641","Kiln","MO"
"41642","SPRINGFRIELD","MA"
"41643","NORRRIDGE","IL"
"41644","Sunport","NM"
"41645","philadelohia","PA"
"41646","CAMBY ","IN"
"41647","marrieta","GA"
"41648","Phillipsburg ","NJ"
"41649","Corvallis","WA"
"41650","Albany, 12065","NY"
"41651","montreal ca","IT"
"41652","San Pablo ","CA"
"41653","RIDGEWAY","WI"
"41654","UTICA ","NY"
"41655","Maple Falls","WV"
"41656","Mayaguez ","PR"
"41657","Hilliard ","OH"
"41658","Milwaaki","WI"
"41659","Lindenberg","PA"
"41660","Courtland","AL"
"41661","Taho city","CA"
"41662","Mexico","WA"
"41663","ELLICOTTVILE","NY"
"41664","MW519W","WA"
"41665","Sherida","MT"
"41666","Orion Twp","MI"
"41667","Pineville ","NC"
"41668","League city ","TX"
"41669","Detroit","MS"
"41670","st. louis","ME"
"41671","Logan ","UT"
"41672","La Mesa","AZ"
"41673","Little Rock","CA"
"41674","Northfolk","VA"
"41675","Wheaton ","MD"
"41676","Livittown","NY"
"41677"," BERGENFIELD","NJ"
"41678","wild wood","NJ"
"41679","Wall Town","NJ"
"41680","Auldi","VA"
"41681","PAVER GROVE","MN"
"41682","Vail","IA"
"41683","LIVINGSTONE","LA"
"41684","Ordway","CO"
"41685","TIEILLS","NY"
"41686","Darlington Run","TX"
"41687","TAPPAHANECK","VA"
"41688","Worden","IL"
"41689","SOUTH BRANCHBURG","NJ"
"41690","Alabit","WA"
"41691","FULLORTON","CA"
"41692","Stone Harbor","NJ"
"41693","MEXICO ","TX"
"41694","Oakley","KS"
"41695","GULFPORT","MO"
"41696","Hanover","KS"
"41697","lONDON","IT"
"41698","tork","PA"
"41699","'Orlando","FL"
"41700","eagle","UT"
"41701","Lakeside","OR"
"41702","KNOXVILLE`","TN"
"41703","st loius","MO"
"41704","rotund","GA"
"41705","callen","TX"
"41706","PLAINFIRLD","NJ"
"41707","Cape May Court","NJ"
"41708","BIGSKY","MT"
"41709","THB6521","TX"
"41710","Chatanooga ","TN"
"41711","Verginia","MD"
"41712","Rochester","VA"
"41713","Redmond","VA"
"41714","usa","UT"
"41715","Ryebrook","NY"
"41716","Ann Arbour","MI"
"41717","Sheperd","MT"
"41718","maimi","FL"
"41719","SAINT ANTHONY 55421","MN"
"41720","Dekalb","GA"
"41721","Ridgecrest ","CA"
"41722","West Vancouver","WA"
"41723","Birch  Bay","WA"
"41724","ABURN","NH"
"41725","HOFFMAN STATES","IL"
"41726","thomasville","FL"
"41727","Corpus Christ","TX"
"41728","Osaka","FL"
"41729","Portland Manor","NY"
"41730","Cumberland Foreside","ME"
"41731","Littleton, 03031","NH"
"41732","Round Island","NY"
"41733","SHORTHILLS","NJ"
"41734","Sydney Australia ","CA"
"41735","Jackson ","GA"
"41736","MADISON HEIGHTS","MS"
"41737","ESELIN","NJ"
"41738","NOGALEZ","AZ"
"41739","Breufwood","NY"
"41740","DEL MAR","NY"
"41741","Manalopan","NJ"
"41742","Greentown","PA"
"41743","Corpus Chisti","TX"
"41744","Missoury City","TX"
"41745","farm dale","MN"
"41746","LVMBERTON","TX"
"41747","san morra","MI"
"41748","CARPENTERVILLE","IL"
"41749","falls city","WA"
"41750","Oarange Park","FL"
"41751","Litchfield Beach","SC"
"41752","Atlanta","HI"
"41753","LAREDO","RI"
"41754","Grinnell ","IA"
"41755","Nilies","IL"
"41756","MILDFORD","NH"
"41757","Greenville ","DE"
"41758","Hidlago","TX"
"41759","Agwan ","MA"
"41760","Cheboygum falls","WI"
"41761","Sickerville","NJ"
"41762","flugerville","TX"
"41763","Lawdale","CA"
"41764","Springlake","FL"
"41765","ELLICOT CETY ","MD"
"41766","kaearny","NJ"
"41767","FondDuLac","WI"
"41768","Fort River","NJ"
"41769","Fredericksburge","VA"
"41770","donners grove","IL"
"41771","West Manchester Township","PA"
"41772","WEST SENECA ","NY"
"41773","Augsburg","CA"
"41774","Ensford","NY"
"41775","Winnemuca","NV"
"41776","Privity","MA"
"41777","Del Ray","FL"
"41778","brook haven","MS"
"41779","Campo","WA"
"41780","RALEGIH","NC"
"41781","Capital heights","MD"
"41782","Colunbus","OH"
"41783","Golf","IL"
"41784","Mornviam","CA"
"41785","LINDEN ","VA"
"41786","MARRION","IN"
"41787","BREMORTON","WA"
"41788","Winnabow","NC"
"41789","Pocono ","PA"
"41790","SEGUN","TX"
"41791","Charotte","NC"
"41792","Clifford Park","NJ"
"41793","BRIDGEWOOD","NJ"
"41794","Mills","WY"
"41795","NEWARK, NJ","IT"
"41796","Shoshone","WI"
"41797","Potts Grove","PA"
"41798","5","OR"
"41799","Rockway","NJ"
"41800","McNEEN","TX"
"41801","CHILTON","TX"
"41802","homdell","NJ"
"41803","Cutoff","LA"
"41804","The Flats","OH"
"41805","Green Valey Ranch","CO"
"41806","Ardsley","PA"
"41807","Ft. Wayne","FL"
"41808","Burlingthon","VT"
"41809","Burlington  ","NJ"
"41810","GYPSUM ","CO"
"41811","Fairplay","SC"
"41812","Setauket ","NY"
"41813","Yorkshire","VA"
"41814","AGANA","GU"
"41815","TURLOCK ","CA"
"41816","Milwaukee   ","WI"
"41817","RICHMOND ","TX"
"41818","Piney view","WV"
"41819","NEW LONDON","NY"
"41820","NIAGARA UNIVERSITY","NY"
"41821","MANHELM","PA"
"41822","Amberley Village","OH"
"41823","Hasbrook","NJ"
"41824","Bolton","NY"
"41825","Raymond","CA"
"41826","Burkr","VA"
"41827","brady","FL"
"41828","Chorlate","NC"
"41829","MINESOTA","WI"
"41830","idaho FALLS ","ID"
"41831","Newburg","CA"
"41832","JOILET","IL"
"41833","port angeles ","WA"
"41834","North Lake ","IL"
"41835","Cordelaine","ID"
"41836","Creedmor","NC"
"41837","Rota","MP"
"41838","Dunsborough","WA"
"41839","travis","CA"
"41840","Orrs Island","MD"
"41841","waterloo","ID"
"41842","ICARD","NC"
"41843","Molime","IL"
"41844","Spring ","TX"
"41845","CLAYTON","MD"
"41846","South Burinigton","VT"
"41847","Sacratmento","CA"
"41848","pdx","OR"
"41849","LAREDO    ","UT"
"41850","Randolph","MD"
"41851","Fairfax  ","VA"
"41852","Laima","OH"
"41853","Robin Hill","NJ"
"41854","KANASA CITY","MO"
"41855","ELGIN","IN"
"41856","Chastsworth","CA"
"41857","Tynsborough","MA"
"41858","Chilliwack","IT"
"41859","Goodlettsville ","TN"
"41860","Fontainebleau","FL"
"41861","Bath","IL"
"41862","LONDON, UK","IT"
"41863","McVille","ND"
"41864","Hyattesville","MD"
"41865","SpringValley","CA"
"41866","Falls Cgurch","VA"
"41867","Taylor","ME"
"41868","utika","NE"
"41869","Irish hills","MI"
"41870","Willston","ND"
"41871","Gilman","CT"
"41872","HIAIEAH","FL"
"41873","New England ","MA"
"41874","Sunville","SC"
"41875","Patricksburg","IN"
"41876","Wagner","OK"
"41877","Clarksville ","MD"
"41878","Perryburg","OH"
"41879","BARA BOO","WI"
"41880","BURNWELL","WV"
"41881","Follsome","CA"
"41882","Hermosillo ","IT"
"41883","Itaska","IL"
"41884","lucas","IA"
"41885","Palm dessert","CA"
"41886"," JAMAICA","NY"
"41887","Land O Lakes","WI"
"41888","Dorr","MI"
"41889","Spain","TX"
"41890","Penn State College ","PA"
"41891","Buckhall","VA"
"41892","ST CHATHAM","VA"
"41893","ofallan","IL"
"41894","LINCOLN PARK","GA"
"41895","Irvin","CA"
"41896","Sunland Park","SC"
"41897","New Jesey","NJ"
"41898","Peter Dana Point","ME"
"41899","to New Zealand","IT"
"41900","joiliet","IL"
"41901","monrovia","MA"
"41902","Senneca","SC"
"41903","MANASSUS","VA"
"41904","Trabuco Canyon ","CA"
"41905","Mount Rainer","MD"
"41906","glendale","MD"
"41907","west bend","IN"
"41908","RESTON ","VA"
"41909","Auburn","PA"
"41910","Morris","NY"
"41911","East Heaven","CT"
"41912","WALKER MILLS","MD"
"41913","Vancouver Island","IT"
"41914","Piedras Negras","IT"
"41915","South Creek","TX"
"41916","Whanton","NJ"
"41917","Windbridge","VA"
"41918","Charleston ","VA"
"41919","CATAWBA","VA"
"41920","Laguna","NM"
"41921","Mexicali, Baja","IT"
"41922","Interior","SD"
"41923","Newberry","NC"
"41924","Edington","NJ"
"41925","newyark","NJ"
"41926","Prescot","WI"
"41927","Baltomore","MD"
"41928","BRICKERVILLE","PA"
"41929","Providence","KY"
"41930","squim","WA"
"41931","new braintree","MA"
"41932","Nutrioso","AZ"
"41933","NEW  ORLEANS","LA"
"41934","NCY","NY"
"41935","EXXEX COUNTY","NY"
"41936","PETALUMA ","CA"
"41937","Labanon ","NH"
"41938","Starling Height ","MI"
"41939","Boston, 02122","MA"
"41940","ferncreek","KY"
"41941","ARNAUVILLE","LA"
"41942","Portalnd","OR"
"41943","Johnson","TN"
"41944","alama","GA"
"41945","OKOIBOJI","IA"
"41946","DECORAM","IA"
"41947","Paramas","NJ"
"41948","Taysons Corner","VA"
"41949","chickasaw","OH"
"41950","HORTONVILLE","MI"
"41951","Cape code","MA"
"41952","MAPLE","FL"
"41953","West Orlando","FL"
"41954","stronginton","CT"
"41955","LOVELAND ","CO"
"41956","Herbert City","UT"
"41957","SOUTH KOREA VIA SAN FRANCISCO","IT"
"41958","CLIFTON ","NY"
"41959","Coopers City","FL"
"41960","Lakeland","LA"
"41961","PHILLIPINES VIA SFO","IT"
"41962","Penn","OR"
"41963","Manalpan","NY"
"41964","Levine","AZ"
"41965","JACKSOVILLE","FL"
"41966","Mc Kees","PA"
"41967","St. Petersburg Beach","FL"
"41968","Cokato ","MN"
"41969","Braidenton","FL"
"41970","PORTLMO","OR"
"41971","Round rock ","TX"
"41972","Portland","LA"
"41973","LIVERPOOL","TX"
"41974","Greatbeds","NJ"
"41975","clearbrook","VA"
"41976","MISSON VIEJO ","CA"
"41977","BASKING BRIDGE ","NJ"
"41978","il","GA"
"41979","Ankey","IA"
"41980","Magnolia","MN"
"41981","Towsend","MD"
"41982","houson","TX"
"41983","JUDSONIA","AZ"
"41984","NEW BERN","VA"
"41985","Halnes City","FL"
"41986","Geat Falls","MT"
"41987","IN-TRANSIT ","IT"
"41988","Ibn Transit ","IT"
"41989","Charlotten","NC"
"41990","Caroilina","PR"
"41991","FRESO","CA"
"41992","HENAGAR","AL"
"41993","Richeyville","PA"
"41994","Grass Valley","NV"
"41995","Harmony Street","NJ"
"41996","Oro Grande","CA"
"41997","CHAPPIQUA","NY"
"41998","Grapevilles","TX"
"41999","Bantam ","CT"
"42000","West boomfield","MI"
"42001","Prospect","TX"
"42002","Fedrichburk","VA"
"42003","Herron","MI"
"42004","BAMBURG","SC"
"42005","Gran Chute Appleton","WI"
"42006","Barker","TX"
"42007","Port Murry","NJ"
"42008","san","TX"
"42009","Holtville, Ca","CA"
"42010","HARRISBURG","PW"
"42011","Coupland","TX"
"42012","New Castle","ME"
"42013","coviington","WA"
"42014","CHOCOWINTY","NC"
"42015","fisherville","VA"
"42016","MILLVALE","PA"
"42017","Mocomb","MI"
"42018","New York , NY","FL"
"42019","Washington ","VA"
"42020","olympia ","WA"
"42021","Long Look","IT"
"42022","WESTHILL","CA"
"42023","Pittsburgh","FL"
"42024","Bermon","UT"
"42025","Ho","TX"
"42026","Morrisville, 27560","NC"
"42027","SAN FERANDO","CA"
"42028","Diller","NE"
"42029","Joliette","ND"
"42030","Bellmead","NJ"
"42031","Center Sandwich","NH"
"42032","Point Orange","FL"
"42033","vValley Center","CA"
"42034","Bryn Mawr  ","PA"
"42035","Damia Beach","FL"
"42036","HUNKVILLE","AL"
"42037","elmisa","NY"
"42038","Livinston","CA"
"42039","Seven Valleys ","PA"
"42040","CARE CREEK","AZ"
"42041"," Newberry","FL"
"42042","desibones","IA"
"42043","Sun Vally","ID"
"42044","Trifton ","NJ"
"42045","Middleburry","VT"
"42046","TOMBEU","TX"
"42047","ST Paul","ME"
"42048","Bayamon, PR","PR"
"42049","ZEPHIRGILLS","FL"
"42050","LANKIN","KS"
"42051","Orleans","MI"
"42052","Bennigton","VT"
"42053","Trayer Lane","PA"
"42054","Blatimore ","MD"
"42055","Silver spring ","MD"
"42056","INTRANSIT","DC"
"42057","Norwoos","MA"
"42058","ALEXANDASA","VA"
"42059","Pennyan","NY"
"42060","Sudsbury","MA"
"42061","Sherwood","IT"
"42062","Gila Bend ","AZ"
"42063","Marseille, France","IT"
"42064","Newtown","NY"
"42065","Fair Fax ","VA"
"42066","Sherman ","TX"
"42067","Newport Coast ","CA"
"42068","Cole","OK"
"42069","Butler Beach","FL"
"42070","MIAM","FL"
"42071","Ananandale","VA"
"42072","Elk Park","NC"
"42073","Ulysses","NY"
"42074","Monroe County","KY"
"42075","soix falls","SD"
"42076","Kahuhui","HI"
"42077","Mandocino","CA"
"42078","Lafeyette","CO"
"42079","ancorage","AK"
"42080","VIEW PARK","CA"
"42081","Anni dale","MD"
"42082","EDINA","MA"
"42083","province","NC"
"42084","Emhrest","MA"
"42085","CASA BLANCA","AZ"
"42086","UNION TOWNSHIP","NJ"
"42087","Maryland City ","MD"
"42088","Florida City ","FL"
"42089","yorkstown","NY"
"42090","Nova","OH"
"42091","withrop","WA"
"42092","Hinesberg","VT"
"42093","los angel","CA"
"42094","Ragley ","LA"
"42095","Secaucus  ","NJ"
"42096","BANGKOR","ME"
"42097","hammtrammak","MI"
"42098","Courland Manov","NJ"
"42099","Chelmford","MA"
"42100","WASHINGTON","LA"
"42101","Massachusetts","MA"
"42102","Cuaguas","PR"
"42103","hollreville","TN"
"42104","Parkton ","MD"
"42105","Lavergne","TN"
"42106","Melbourue","FL"
"42107","Liudehunt","NY"
"42108","CENTTRE","AL"
"42109","WOODPARK","NJ"
"42110","LAKE MATTHEWS","CA"
"42111","Burk Burnett","TX"
"42112","TOWNSEND","WA"
"42113","Reeding","MI"
"42114","Dearing","KS"
"42115","mizzoula","MT"
"42116","London, England","GA"
"42117","AUGUSTA","IN"
"42118","FAIRFIELD TOWNSHIP","OH"
"42119","Evaston","IL"
"42120","Harbor City","MI"
"42121","Kinston","CO"
"42122","New Richman","WI"
"42123","ORLLANDO","FL"
"42124","Fort Myers Beach","MI"
"42125","MONTREAL, CANADA","IT"
"42126","Southfields","MI"
"42127","Crintiene","TX"
"42128","battle grounds","WA"
"42129","Glendale","OR"
"42130","CLEVELAND HT","OH"
"42131","Savhanna","GA"
"42132","newport beach","VA"
"42133","Ketchum ","ID"
"42134","CEDAR POINT","KS"
"42135","Vernon Township","NJ"
"42136","OVERTON","TX"
"42137","BROOKLYN PARK","NM"
"42138","Stanford","MA"
"42139","Chalrlestown","MA"
"42140","HOME PARK BENTO","ME"
"42141","Zumbro Falls","MN"
"42142","Orian","CA"
"42143","Palm Springe","CA"
"42144","SPRINS","MO"
"42145","Tonowanda","NY"
"42146","Oakdale ","NY"
"42147","Page ","AZ"
"42148","NASKVILLE","TN"
"42149","ROSEMARY BEACH","FL"
"42150","Starksville","MS"
"42151","Hoston","TX"
"42152","TIJUANA, BAJA CALIFORNIA","IT"
"42153","Westbrook","VA"
"42154","BRUCK","NJ"
"42155","ANNE ARBOR","MI"
"42156","Murfreesboro ","TN"
"42157","FORT. LAUREDALE","FL"
"42158","marieta","GA"
"42159","Wyndam","ME"
"42160","GIFFORDLAND","CT"
"42161","Bellevue","NJ"
"42162","Peck","ID"
"42163","CRYSTAL LAKE","NJ"
"42164","Stamford","VA"
"42165","STANDFORD ","CA"
"42166","PLEASANTTON","CA"
"42167","Olley","MD"
"42168"," holly","MI"
"42169","Creedmoon","NC"
"42170","GATEWAY","FL"
"42171","Los Angeles","MA"
"42172","Marysville","IL"
"42173","Bronx","NM"
"42174","Venice beach ","CA"
"42175","Farmingville ","NY"
"42176","Eugean","OR"
"42177","Coumbia","MD"
"42178","EAST POINTE ","MI"
"42179","Harrisburg","AR"
"42180","LESSBURG","FL"
"42181","Warden","IL"
"42182","Gray Peak","CO"
"42183","East Glastonbury","CT"
"42184","Baskin","LA"
"42185","North Palm Beacg","FL"
"42186","EKRON","KY"
"42187","Hail","MI"
"42188","sewannee","TN"
"42189","horizon city ","TX"
"42190","beltsvile","MD"
"42191","Arundel Mills","MD"
"42192","MINNIAPPOLIS","MN"
"42193","Mantorville ","MN"
"42194","VILLAGE MILLS","TX"
"42195","Glynco","IL"
"42196","Bordentown","WV"
"42197","Wappingers ","NY"
"42198","Sheidan","WY"
"42199","EVERSON","PA"
"42200","EVERGREEN","TX"
"42201","Lomita Village","CA"
"42202","EAGLE APSS","TX"
"42203","Wellington","DE"
"42204","Brenner","TX"
"42205","Green Pond","SC"
"42206","San Ysidro","CT"
"42207","Friend ","NE"
"42208","CROWDER","OK"
"42209","wildwood ","NJ"
"42210","Grands Forks","ND"
"42211","Lake Harrison","AZ"
"42212","Holbridge ","NJ"
"42213","SUE CITY","IA"
"42214","FRAMINGHAM, 01701","MA"
"42215","Forcepierce","FL"
"42216","Orono ","ME"
"42217","Plain City","FL"
"42218","SAINT FALLS","MN"
"42219","Saint Clair ","MI"
"42220","VESTAL","NC"
"42221","Phonix","AL"
"42222","Egle Pass","TX"
"42223","Sumter","NC"
"42224","Catharpin","VA"
"42225","San Juan Puerto Rico","PR"
"42226","Doseman","WI"
"42227","EAST ROCKAWA","NY"
"42228","IRWIN","CA"
"42229","PURCELVILLE","VA"
"42230","LEWSITON","NY"
"42231","New Ashford","MA"
"42232","South Easton","MD"
"42233","Hillsborro","OR"
"42234","Middleburoy","IN"
"42235","`HOUSTON","TX"
"42236","CALAHAHRI","OH"
"42237","Easton ","MD"
"42238","GLEN ELDER","KS"
"42239","Hume","VA"
"42240","Buffalo NY","NY"
"42241","Pasadera ","CA"
"42242","ORANGE BEACH","CA"
"42243","Thayer","KS"
"42244","Maxwell","CT"
"42245","Graceville ","MD"
"42246","Brookrville","MD"
"42247","Palm view ","TX"
"42248","Edina","NH"
"42249","LEAUGUE CITY","TX"
"42250","UNKOWN","OH"
"42251","Highbee","MO"
"42252","Port Matilda ","PA"
"42253","Lebroke Pine","FL"
"42254","Wyomissing ","PA"
"42255","PARIS, FRANCE","IT"
"42256","HIGHLAND RANCH ","CA"
"42257","e northport","NY"
"42258","ATLANTA/ SANDY SPRING","GA"
"42259","WELMINGTON ","NC"
"42260","camptonville","CA"
"42261","Huntsville","NY"
"42262","Kahululi","HI"
"42263","little rocki","AR"
"42264","S. KORTRIGHT","NY"
"42265","Sauk Village","IL"
"42266","WELLINGTON","VA"
"42267","Watseca","MN"
"42268","Mission TX","TX"
"42269","BOSTON","MT"
"42270","BROWMSVILLE","TX"
"42271","Adams","MD"
"42272","Pensacola","NJ"
"42273","DC","IT"
"42274","Fleming","FL"
"42275","BISMARCK","SD"
"42276","PHONIEX","AZ"
"42277","Woolwich Township","NJ"
"42278","manhattqan beach","CA"
"42279","Centerville","MS"
"42280","Belmont ","MA"
"42281","Tennsco ","CT"
"42282","Frankfort - 02121","MA"
"42283","Elm Grove ","WI"
"42284","Tanzania","IT"
"42285","HACKESAN","NJ"
"42286","bentonville","AZ"
"42287","Holyoke, 01040","MA"
"42288","Chiago ","IL"
"42289","Detby","VT"
"42290","Delaware","MD"
"42291","Los Angeles","OR"
"42292","Cleve Land, 44101","OH"
"42293","TUCSON`","AZ"
"42294","laredi","TX"
"42295","Londonderry","NV"
"42296","Terrytown","NY"
"42297","Hatwthorne","CA"
"42298","SAN JUAN","AZ"
"42299","hill point","WI"
"42300","Buckner","KY"
"42301","Buxton","MT"
"42302","Postdam","NY"
"42303","VILLEPLATTE","LA"
"42304","Baltimore convention ctr","MD"
"42305","Hudson St. ","NJ"
"42306","San Juan","PA"
"42307","Rio Grande ","OH"
"42308","Millbrook ","NY"
"42309","ASHLAND","IA"
"42310","North Middle Beach","SC"
"42311","Chelsey ","NY"
"42312","Palos Hill","IL"
"42313","Mt Aden","NY"
"42314","Southberry","NC"
"42315","Kansas City","NE"
"42316","charlottesville","NC"
"42317","San Jorge ","CA"
"42318","Eugine ","OR"
"42319","LOS CABOS, MX","IT"
"42320","New City","NJ"
"42321","Monkton ","MD"
"42322","EMPERIAL","CA"
"42323","MACHINAW ISLAND","MI"
"42324","Ogden","WA"
"42325","Middland","TX"
"42326","Londoderry","NH"
"42327","Bradley","FL"
"42328","davinson","MI"
"42329","Roeland Park ","KS"
"42330","Tolson","AZ"
"42331","Birmingham ","NY"
"42332","Powell","NJ"
"42333","minnenapolis","MN"
"42334","WAILUKA","HI"
"42335","North Hatley","NH"
"42336","HATTIESBURG","MD"
"42337","Seattled","WA"
"42338","Winimuc","IN"
"42339","ANOVER","MA"
"42340","Hardy ","DE"
"42341","cape girarde","MO"
"42342","MELBER","FL"
"42343","Howell","UT"
"42344","Viola","DE"
"42345","BRAIDWOOD","FL"
"42346","NEWPORT  ","OR"
"42347","Belfry","KY"
"42348","KENTON ","MI"
"42349","Ooltewah ","TN"
"42350","Ukon","OK"
"42351","WEST DRESDEN","ME"
"42352","finlay","OH"
"42353","Paramouth","CA"
"42354","Pitssburgh","PA"
"42355","piedras negras","IT"
"42356","Riverland ","LA"
"42357","PHILAELPHIA","PA"
"42358","COMMERCE CITY ","CO"
"42359","Corinth","KY"
"42360","Rahwah","NJ"
"42361","laurensville","FL"
"42362","Branchville","VA"
"42363","indinapolis","IN"
"42364","NEWPORT NEWS ","VA"
"42365","Hagerhill","KY"
"42366","santa anna","CA"
"42367","Kindelay","NY"
"42368","WASHIGTON","WA"
"42369","Wikenburg","AZ"
"42370","Tarrahaut","IN"
"42371","North Las Vegas ","NV"
"42372","Fort Piers","FL"
"42373","republic","OH"
"42374","Lindson","NJ"
"42375","Tucaloosa","AL"
"42376","Besalem","PA"
"42377","eagle bluff","WA"
"42378","Woolstock","IA"
"42379","Bethlehem","NJ"
"42380","Mishicot","WI"
"42381","Towsen","MD"
"42382","Bonx","NY"
"42383","WILAMAR","CA"
"42384","Porthill","LA"
"42385","Darrian","CT"
"42386","maro largo","FL"
"42387","newburg","OR"
"42388","University City","MD"
"42389","Kingston, 02364","MA"
"42390","Elleans ","WA"
"42391","Highland Lake ","NJ"
"42392","fort lauderdale ","FL"
"42393","QUEENS (JFK)","NY"
"42394","Front Ridge","VA"
"42395","BLYTHEVILLE","AZ"
"42396","st rosa","CA"
